['149318', '0.03', '-57.20', '0.00', '0.00', '2.83', '-16.63', '-0.50']
['149344', '0.03', '-57.20', '0.00', '0.00', '2.81', '-16.57', '-0.50']
['149370', '0.03', '-57.20', '0.00', '0.00', '2.80', '-16.50', '-0.50']
['149396', '0.03', '-57.20', '0.00', '0.00', '2.78', '-16.41', '-0.50']
2
0
['149422', '0.03', '-57.20', '0.00', '0.00', '2.75', '-16.25', '-0.50']
['149448', '0.03', '-57.20', '0.00', '0.00', '2.73', '-16.14', '-0.50']
['149474', '0.03', '-57.20', '0.00', '0.00', '2.71', '-16.07', '-0.50']
['149500', '0.03', '-57.20', '0.00', '0.00', '2.72', '-16.09', '-0.50']
['149526', '0.03', '-57.20', '0.00', '0.00', '2.71', '-16.04', '-0.50']
['149552', '0.03', '-57.20', '0.00', '0.00', '2.70', '-15.99', '-0.50']
['149578', '0.03', '-57.20', '0.00', '0.00', '2.69', '-15.93', '-0.50']
['149604', '0.03', '-57.20', '0.00', '0.00', '2.67', '-15.87', '-0.50']
['149630', '0.03', '-57.20', '0.00', '0.00', '2.66', '-15.82', '-0.50']
['149656', '0.03', '-57.20', '0.00', '0.00', '2.66', '-15.82', '-0.50']
['149682', '0.03', '-57.36', '-0.16', '0.00', '2.01', '-12.54', '-0.50']
['149708', '0.03', '-57.60', '-0.24', '0.00', '1.26', '-8.82', '-0.50']
['149735', '0.03', '-57.93', '-0.32', '0.00', '0.56', '-5.31', '-0.50']
['149761', '0.03', '-58.17', '-0.24', '0.00', '0.38', '-4.38', '-0.50']
['149787', '0.03', '-58.50', '-0.32', '0.00', '0.24', '-3.69', '-0.50']
['149813', '0.03', '-58.66', '-0.16', '0.00', '0.12', '-3.09', '-0.50']
['149839', '0.03', '-58.82', '-0.16', '0.00', '0.27', '-3.85', '-0.50']
['149865', '0.03', '-58.90', '-0.08', '0.00', '0.28', '-3.88', '-0.50']
['149892', '0.03', '-58.99', '-0.08', '0.00', '0.36', '-4.29', '-0.50']
['149918', '0.03', '-58.99', '0.00', '0.00', '0.46', '-4.80', '-0.50']
['149944', '0.03', '-58.99', '0.00', '0.00', '0.41', '-4.53', '-0.50']
['149970', '0.03', '-58.99', '0.00', '0.00', '0.37', '-4.35', '-0.50']
['149997', '0.03', '-58.99', '0.00', '0.00', '0.30', '-4.00', '-0.50']
['150023', '0.03', '-58.99', '0.00', '0.00', '0.27', '-3.85', '-0.50']
['150049', '0.03', '-58.99', '0.00', '0.00', '0.27', '-3.83', '-0.50']
['150075', '0.03', '-58.99', '0.00', '0.00', '0.21', '-3.57', '-0.50']
['150102', '0.03', '-58.99', '0.00', '0.00', '0.19', '-3.47', '-0.50']
['150128', '0.03', '-58.99', '0.00', '0.00', '0.14', '-3.22', '-0.50']
['150154', '0.03', '-58.99', '0.00', '0.00', '0.09', '-2.96', '-0.50']
['150180', '0.03', '-58.99', '0.00', '0.00', '0.05', '-2.76', '-0.50']
['150207', '0.03', '-58.99', '0.00', '0.00', '0.03', '-2.64', '-0.50']
['150233', '0.03', '-58.99', '0.00', '0.00', '-0.01', '-2.46', '-0.50']
['150259', '0.03', '-58.99', '0.00', '0.00', '-0.04', '-2.31', '-0.50']
['150285', '0.03', '-58.99', '0.00', '0.00', '-0.06', '-2.19', '-0.50']
['150312', '0.03', '-58.99', '0.00', '0.00', '-0.10', '-1.99', '-0.50']
['150338', '0.03', '-58.99', '0.00', '0.00', '-0.13', '-1.85', '-0.50']
['150364', '0.03', '-58.99', '0.00', '0.00', '-0.16', '-1.69', '-0.50']
['150390', '0.03', '-58.99', '0.00', '0.00', '-0.20', '-1.48', '-0.50']
['150417', '0.03', '-58.99', '0.00', '0.00', '-0.26', '-1.22', '-0.50']
['150443', '0.03', '-58.99', '0.00', '0.00', '-0.29', '-1.06', '-0.50']
['150469', '0.03', '-58.99', '0.00', '0.00', '-0.33', '-0.87', '-0.50']
['150495', '0.03', '-58.99', '0.00', '0.00', '-0.36', '-0.69', '-0.50']
['150521', '0.03', '-58.99', '0.00', '0.00', '-0.39', '-0.54', '-0.50']
['150547', '0.03', '-58.99', '0.00', '0.00', '-0.42', '-0.42', '-0.50']
['150573', '0.03', '-58.99', '0.00', '0.00', '-0.43', '-0.36', '-0.50']
['150599', '0.03', '-58.99', '0.00', '0.00', '-0.45', '-0.27', '-0.50']
['150625', '0.03', '-58.99', '0.00', '0.00', '-0.46', '-0.20', '-0.50']
['150651', '0.03', '-58.99', '0.00', '0.00', '-0.46', '-0.22', '-0.50']
['150677', '0.03', '-58.99', '0.00', '0.00', '-0.46', '-0.18', '-0.50']
['150703', '0.03', '-58.99', '0.00', '0.00', '-0.47', '-0.17', '-0.50']
['150729', '0.03', '-58.99', '0.00', '0.00', '-0.45', '-0.23', '-0.50']
['150755', '0.03', '-58.99', '0.00', '0.00', '-0.44', '-0.31', '-0.50']
['150781', '0.03', '-58.99', '0.00', '0.00', '-0.42', '-0.39', '-0.50']
['150807', '0.03', '-58.99', '0.00', '0.00', '-0.41', '-0.46', '-0.50']
['150833', '0.03', '-58.99', '0.00', '0.00', '-0.36', '-0.70', '-0.50']
['150859', '0.03', '-58.99', '0.00', '0.00', '-0.32', '-0.89', '-0.50']
['150885', '0.03', '-58.99', '0.00', '0.00', '-0.30', '-0.98', '-0.50']
['150911', '0.03', '-58.99', '0.00', '0.00', '-0.39', '-0.57', '-0.50']
['150937', '0.03', '-58.99', '0.00', '0.00', '-0.38', '-0.59', '-0.50']
['150963', '0.03', '-58.99', '0.00', '0.00', '-0.34', '-0.81', '-0.50']
['150989', '0.03', '-58.99', '0.00', '0.00', '-0.29', '-1.05', '-0.50']
['151016', '0.03', '-58.99', '0.00', '0.00', '-0.31', '-0.93', '-0.50']
['151042', '0.03', '-58.99', '0.00', '0.00', '-0.35', '-0.75', '-0.50']
['151068', '0.03', '-58.99', '0.00', '0.00', '-0.40', '-0.52', '-0.50']
['151094', '0.03', '-58.99', '0.00', '0.00', '-0.36', '-0.68', '-0.50']
['151120', '0.03', '-58.99', '0.00', '0.00', '-0.29', '-1.04', '-0.50']
['151146', '0.03', '-58.99', '0.00', '0.00', '-0.24', '-1.32', '-0.50']
['151172', '0.03', '-58.99', '0.00', '0.00', '-0.16', '-1.72', '-0.50']
['151198', '0.03', '-58.99', '0.00', '0.00', '-0.05', '-2.25', '-0.50']
['151225', '0.03', '-58.99', '0.00', '0.00', '0.08', '-2.90', '-0.50']
['151251', '0.03', '-58.99', '0.00', '0.00', '0.19', '-3.44', '-0.50']
['151277', '0.03', '-58.99', '0.00', '0.00', '0.27', '-3.83', '-0.50']
['151303', '0.03', '-58.99', '0.00', '0.00', '0.30', '-4.00', '-0.50']
['151330', '0.03', '-58.99', '0.00', '0.00', '0.32', '-4.10', '-0.50']
['151356', '0.03', '-58.99', '0.00', '0.00', '0.35', '-4.24', '-0.50']
['151382', '0.03', '-58.99', '0.00', '0.00', '0.37', '-4.33', '-0.50']
['151408', '0.03', '-58.99', '0.00', '0.00', '0.38', '-4.41', '-0.50']
['151435', '0.03', '-58.99', '0.00', '0.00', '0.32', '-4.08', '-0.50']
['151461', '0.03', '-58.99', '0.00', '0.00', '0.27', '-3.83', '-0.50']
['151487', '0.03', '-58.99', '0.00', '0.00', '0.22', '-3.59', '-0.50']
['151513', '0.03', '-58.99', '0.00', '0.00', '0.04', '-2.68', '-0.50']
['151540', '0.03', '-58.99', '0.00', '0.00', '-0.13', '-1.85', '-0.50']
['151566', '0.03', '-58.99', '0.00', '0.00', '-0.21', '-1.44', '-0.50']
['151592', '0.03', '-58.99', '0.00', '0.00', '-0.11', '-1.96', '-0.50']
['151618', '0.03', '-58.99', '0.00', '0.00', '0.09', '-2.94', '-0.50']
['151645', '0.03', '-58.99', '0.00', '0.00', '0.30', '-4.02', '-0.50']
['151671', '0.03', '-58.99', '0.00', '0.00', '0.45', '-4.77', '-0.50']
['151697', '0.03', '-58.99', '0.00', '0.00', '0.55', '-5.26', '-0.50']
['151724', '0.03', '-58.99', '0.00', '0.00', '0.60', '-5.51', '-0.50']
['151750', '0.03', '-58.99', '0.00', '0.00', '0.59', '-5.45', '-0.50']
['151776', '0.03', '-58.99', '0.00', '0.00', '0.58', '-5.38', '-0.50']
['151803', '0.03', '-58.99', '0.00', '0.00', '0.59', '-5.45', '-0.50']
['151829', '0.03', '-58.99', '0.00', '0.00', '0.65', '-5.76', '-0.50']
['151855', '0.03', '-58.99', '0.00', '0.00', '0.67', '-5.85', '-0.50']
['151881', '0.03', '-58.99', '0.00', '0.00', '0.64', '-5.71', '-0.50']
['151907', '0.03', '-58.99', '0.00', '0.00', '0.48', '-4.89', '-0.50']
['151933', '0.03', '-58.99', '0.00', '0.00', '0.42', '-4.62', '-0.50']
['151959', '0.03', '-58.99', '0.00', '0.00', '0.43', '-4.65', '-0.50']
['151985', '0.03', '-58.99', '0.00', '0.00', '0.40', '-4.50', '-0.50']
['152011', '0.03', '-58.99', '0.00', '0.00', '0.35', '-4.24', '-0.50']
['152038', '0.03', '-58.99', '0.00', '0.00', '0.30', '-4.01', '-0.50']
['152065', '0.03', '-58.99', '0.00', '0.00', '0.23', '-3.64', '-0.50']
['152091', '0.03', '-58.99', '0.00', '0.00', '0.22', '-3.60', '-0.50']
['152117', '0.03', '-58.99', '0.00', '0.00', '0.22', '-3.62', '-0.50']
['152143', '0.03', '-58.99', '0.00', '0.00', '0.18', '-3.40', '-0.50']
['152169', '0.03', '-58.99', '0.00', '0.00', '0.16', '-3.32', '-0.50']
['152195', '0.03', '-58.99', '0.00', '0.00', '0.25', '-3.77', '-0.50']
['152221', '0.03', '-58.99', '0.00', '0.00', '0.41', '-4.56', '-0.50']
['152248', '0.03', '-58.99', '0.00', '0.00', '0.54', '-5.18', '-0.50']
['152274', '0.03', '-58.99', '0.00', '0.00', '0.61', '-5.56', '-0.50']
['152300', '0.03', '-58.99', '0.00', '0.00', '0.64', '-5.72', '-0.50']
['152327', '0.03', '-58.99', '0.00', '0.00', '0.70', '-6.00', '-0.50']
['152353', '0.03', '-58.99', '0.00', '0.00', '0.84', '-6.70', '-0.50']
['152379', '0.03', '-58.99', '0.00', '0.00', '0.96', '-7.28', '-0.50']
['152405', '0.03', '-58.99', '0.00', '0.00', '0.89', '-6.93', '-0.50']
['152431', '0.03', '-58.99', '0.00', '0.00', '0.83', '-6.64', '-0.50']
['152457', '0.03', '-58.99', '0.00', '0.00', '0.84', '-6.71', '-0.50']
['152483', '0.03', '-58.99', '0.00', '0.00', '0.85', '-6.75', '-0.50']
['152509', '0.03', '-58.99', '0.00', '0.00', '0.94', '-7.18', '-0.50']
['152535', '0.03', '-58.99', '0.00', '0.00', '0.93', '-7.17', '-0.50']
['152562', '0.03', '-59.07', '-0.08', '0.00', '0.89', '-6.94', '-0.50']
['152588', '0.03', '-59.07', '0.00', '0.00', '0.83', '-6.67', '-0.50']
['152614', '0.03', '-59.23', '-0.16', '0.00', '0.87', '-6.84', '-0.50']
['152640', '0.03', '-59.31', '-0.08', '0.00', '0.99', '-7.46', '-0.50']
['152667', '0.03', '-59.47', '-0.16', '0.00', '1.13', '-8.17', '-0.50']
['152693', '0.03', '-59.64', '-0.16', '0.00', '1.39', '-9.44', '-0.50']
['152719', '0.03', '-59.96', '-0.32', '0.00', '1.65', '-10.73', '-0.50']
['152745', '0.03', '-60.45', '-0.49', '0.00', '2.04', '-12.72', '-0.50']
['152772', '0.03', '-61.02', '-0.57', '0.00', '2.63', '-15.64', '-0.50']
['152798', '0.03', '-61.83', '-0.81', '0.00', '3.25', '-18.76', '-0.50']
['152824', '0.03', '-62.89', '-1.06', '0.00', '3.67', '-20.84', '-0.50']
['152851', '0.03', '-64.19', '-1.30', '0.00', '4.23', '-23.63', '-0.50']
['152877', '0.03', '-65.73', '-1.54', '0.00', '4.56', '-25.32', '-0.50']
['152903', '0.03', '-67.52', '-1.79', '0.00', '4.93', '-27.16', '-0.50']
['152929', '0.03', '-69.47', '-1.95', '0.00', '5.47', '-29.84', '-0.50']
['152956', '0.03', '-71.66', '-2.19', '0.00', '6.02', '-32.58', '-0.50']
['152982', '0.03', '-74.02', '-2.36', '0.00', '6.35', '-34.23', '-0.50']
['153008', '0.03', '-76.62', '-2.60', '0.00', '6.49', '-34.94', '-0.50']
['153034', '0.03', '-79.30', '-2.68', '0.00', '6.83', '-36.66', '-0.50']
['153060', '0.03', '-82.14', '-2.84', '0.00', '6.73', '-36.15', '-0.50']
['153086', '0.03', '-85.15', '-3.01', '0.00', '6.86', '-36.80', '-0.50']
['153113', '0.03', '-88.40', '-3.25', '0.00', '6.85', '-36.77', '-0.50']
['153139', '0.03', '-91.73', '-3.33', '0.00', '6.84', '-36.68', '-0.50']
['153166', '0.03', '-95.06', '-3.33', '0.00', '6.61', '-35.54', '-0.50']
['153192', '0.03', '-98.47', '-3.41', '0.00', '6.46', '-34.82', '-0.50']
['153218', '0.03', '-101.72', '-3.25', '0.00', '6.51', '-35.06', '-0.50']
['153244', '0.03', '-105.38', '-3.66', '0.00', '6.64', '-35.70', '-0.50']
['153271', '0.03', '-108.87', '-3.49', '0.00', '6.82', '-36.58', '-0.50']
['153297', '0.03', '-112.53', '-3.66', '0.00', '7.21', '-38.55', '-0.50']
['153323', '0.03', '-116.27', '-3.74', '0.00', '7.49', '-39.96', '-0.50']
['153349', '0.03', '-120.00', '-3.74', '0.00', '7.83', '-41.63', '-0.50']
['153376', '0.03', '-123.82', '-3.82', '0.00', '7.47', '-39.84', '-0.50']
['153402', '0.03', '-127.72', '-3.90', '0.00', '7.26', '-38.81', '-0.50']
['153428', '0.03', '-131.54', '-3.82', '0.00', '7.39', '-39.43', '-0.50']
['153454', '0.03', '-135.44', '-3.90', '0.00', '7.23', '-38.63', '-0.50']
['153481', '0.03', '-139.58', '-4.14', '0.00', '7.33', '-39.14', '-0.50']
['153507', '0.03', '-143.65', '-4.06', '0.00', '6.42', '-34.60', '-0.50']
['153533', '0.03', '-147.63', '-3.98', '0.00', '7.24', '-38.68', '-0.50']
['153559', '0.03', '-151.69', '-4.06', '0.00', '7.65', '-40.74', '-0.50']
['153585', '0.03', '-155.51', '-3.82', '0.00', '7.87', '-41.83', '-0.50']
['153611', '0.03', '-159.65', '-4.14', '0.00', '8.41', '-44.57', '-0.50']
['153638', '0.03', '-163.88', '-4.22', '0.00', '8.88', '-46.91', '-0.50']
['153664', '0.03', '-167.94', '-4.06', '0.00', '9.32', '-49.12', '-0.50']
['153690', '0.03', '-172.16', '-4.22', '0.00', '9.31', '-49.03', '-0.50']
['153716', '0.03', '-176.47', '-4.31', '0.00', '9.20', '-48.48', '-0.50']
['153742', '0.03', '-180.78', '-4.31', '0.00', '8.73', '-46.14', '-0.50']
['153768', '0.03', '-185.16', '-4.39', '0.00', '9.53', '-50.15', '-0.50']
['153795', '0.03', '-189.71', '-4.55', '0.00', '9.89', '-51.93', '-0.50']
['153821', '0.03', '-194.26', '-4.55', '0.00', '8.97', '-47.33', '-0.50']
['153847', '0.03', '-198.73', '-4.47', '0.00', '9.46', '-49.82', '-0.50']
['153873', '0.03', '-203.12', '-4.39', '0.00', '9.04', '-47.71', '-0.50']
['153899', '0.03', '-207.59', '-4.47', '0.00', '9.68', '-50.92', '-0.50']
['153925', '0.03', '-212.06', '-4.47', '0.00', '9.49', '-49.93', '-0.50']
['153951', '0.03', '-216.53', '-4.47', '0.00', '10.18', '-53.40', '-0.50']
['153978', '0.03', '-221.16', '-4.63', '0.00', '9.52', '-50.10', '-0.50']
['154004', '0.03', '-225.71', '-4.55', '0.00', '10.14', '-53.18', '-0.50']
['154030', '0.03', '-230.34', '-4.63', '0.00', '10.60', '-55.48', '-0.50']
['154056', '0.03', '-234.97', '-4.63', '0.00', '10.02', '-52.58', '-0.50']
['154083', '0.03', '-239.93', '-4.96', '0.00', '10.92', '-57.11', '-0.50']
['154109', '0.03', '-244.96', '-5.04', '0.00', '11.05', '-57.75', '-0.50']
['154135', '0.03', '-250.08', '-5.12', '0.00', '12.43', '-64.66', '-0.50']
['154161', '0.03', '-255.12', '-5.04', '0.00', '12.83', '-66.66', '-0.50']
['154187', '0.03', '-259.99', '-4.87', '0.00', '13.17', '-68.37', '-0.50']
['154213', '0.03', '-264.79', '-4.79', '0.00', '13.03', '-67.65', '-0.50']
['154239', '0.03', '-269.74', '-4.96', '0.00', '12.53', '-65.16', '-0.50']
['154265', '0.03', '-274.78', '-5.04', '0.00', '12.21', '-63.54', '-0.50']
['154291', '0.03', '-279.82', '-5.04', '0.00', '12.64', '-65.72', '-0.50']
['154317', '0.03', '-284.94', '-5.12', '0.00', '12.63', '-65.67', '-0.50']
['154343', '0.03', '-289.81', '-4.87', '0.00', '13.90', '-72.02', '-0.50']
['154369', '0.03', '-295.01', '-5.20', '0.00', '14.16', '-73.28', '-0.50']
['154396', '0.03', '-300.29', '-5.28', '0.00', '15.34', '-79.20', '-0.50']
['154423', '0.03', '-305.49', '-5.20', '0.00', '14.03', '-72.64', '-0.50']
['154449', '0.03', '-310.69', '-5.20', '0.00', '13.49', '-69.97', '-0.50']
['154475', '0.03', '-315.89', '-5.20', '0.00', '14.77', '-76.36', '-0.50']
['154502', '0.03', '-321.25', '-5.36', '0.00', '15.30', '-78.98', '-0.50']
['154528', '0.03', '-326.37', '-5.12', '0.00', '14.38', '-74.38', '-0.50']
['154554', '0.03', '-331.57', '-5.20', '0.00', '15.40', '-79.52', '-0.50']
['154580', '0.03', '-336.77', '-5.20', '0.00', '15.36', '-79.29', '-0.50']
['154607', '0.03', '-342.22', '-5.44', '0.00', '15.41', '-79.56', '-0.50']
['154634', '0.03', '-347.50', '-5.28', '0.00', '16.14', '-83.20', '-0.50']
['154660', '0.03', '-352.54', '-5.04', '0.00', '16.99', '-87.47', '-0.50']
['154686', '0.03', '-357.57', '-5.04', '0.00', '15.93', '-82.15', '-0.50']
['154713', '0.03', '-363.02', '-5.44', '0.00', '16.78', '-86.38', '-0.50']
['154739', '0.03', '-368.22', '-5.20', '0.00', '16.85', '-86.75', '-0.50']
['154765', '0.03', '-373.50', '-5.28', '0.00', '17.04', '-87.72', '-0.50']
['154791', '0.03', '-378.53', '-5.04', '0.00', '17.79', '-91.47', '-0.50']
['154818', '0.03', '-383.98', '-5.44', '0.00', '18.82', '-96.60', '-0.50']
['154844', '0.03', '-389.26', '-5.28', '0.00', '18.28', '-93.88', '-0.50']
['154870', '0.03', '-394.46', '-5.20', '0.00', '19.77', '-100.00', '-0.50']
['154896', '0.03', '-399.74', '-5.28', '0.00', '19.28', '-98.91', '-0.50']
['154923', '0.03', '-405.02', '-5.28', '0.00', '18.47', '-94.86', '-0.50']
['154949', '0.03', '-410.22', '-5.20', '0.00', '18.86', '-96.78', '-0.50']
['154975', '0.03', '-415.50', '-5.28', '0.00', '19.26', '-98.80', '-0.50']
['155002', '0.03', '-420.95', '-5.44', '0.00', '19.72', '-100.00', '-0.50']
['155029', '0.03', '-426.39', '-5.44', '0.00', '19.78', '-100.00', '-0.50']
['155055', '0.03', '-431.67', '-5.28', '0.00', '20.52', '-100.00', '-0.50']
['155081', '0.03', '-436.87', '-5.20', '0.00', '20.73', '-100.00', '-0.50']
['155108', '0.03', '-442.31', '-5.44', '0.00', '20.66', '-100.00', '-0.50']
['155134', '0.03', '-447.60', '-5.28', '0.00', '20.43', '-100.00', '-0.50']
['155160', '0.03', '-452.80', '-5.20', '0.00', '20.76', '-100.00', '-0.50']
['155186', '0.03', '-457.91', '-5.12', '0.00', '21.01', '-100.00', '-0.50']
['155213', '0.03', '-463.36', '-5.44', '0.00', '21.35', '-100.00', '-0.50']
['155239', '0.03', '-468.64', '-5.28', '0.00', '20.95', '-100.00', '-0.50']
['155265', '0.03', '-473.92', '-5.28', '0.00', '20.94', '-100.00', '-0.50']
['155291', '0.03', '-479.20', '-5.28', '0.00', '21.51', '-100.00', '-0.50']
['155318', '0.03', '-484.48', '-5.28', '0.00', '19.93', '-100.00', '-0.50']
['155344', '0.03', '-489.76', '-5.28', '0.00', '19.25', '-98.75', '-0.50']
['155371', '0.03', '-495.21', '-5.44', '0.00', '18.91', '-97.07', '-0.50']
['155397', '0.03', '-500.49', '-5.28', '0.00', '17.76', '-91.29', '-0.50']
['155424', '0.03', '-505.77', '-5.28', '0.00', '17.23', '-88.67', '-0.50']
['155451', '0.03', '-511.05', '-5.28', '0.00', '18.11', '-93.03', '-0.50']
['155477', '0.03', '-516.17', '-5.12', '0.00', '18.45', '-94.73', '-0.50']
['155503', '0.03', '-521.29', '-5.12', '0.00', '18.56', '-95.29', '-0.50']
['155530', '0.03', '-526.73', '-5.44', '0.00', '18.94', '-97.21', '-0.50']
['155556', '0.03', '-532.01', '-5.28', '0.00', '19.07', '-97.85', '-0.50']
['155582', '0.03', '-537.37', '-5.36', '0.00', '19.62', '-100.00', '-0.50']
['155608', '0.03', '-542.66', '-5.28', '0.00', '19.24', '-98.70', '-0.50']
['155635', '0.03', '-548.10', '-5.44', '0.00', '19.50', '-100.00', '-0.50']
['155661', '0.03', '-553.46', '-5.36', '0.00', '18.51', '-95.07', '-0.50']
['155687', '0.03', '-558.82', '-5.36', '0.00', '19.21', '-98.56', '-0.50']
['155713', '0.03', '-564.11', '-5.28', '0.00', '19.34', '-99.18', '-0.50']
['155740', '0.03', '-569.63', '-5.52', '0.00', '18.89', '-96.96', '-0.50']
['155766', '0.03', '-574.99', '-5.36', '0.00', '18.43', '-94.64', '-0.50']
['155792', '0.03', '-580.36', '-5.36', '0.00', '18.78', '-96.41', '-0.50']
['155818', '0.03', '-585.72', '-5.36', '0.00', '18.50', '-95.02', '-0.50']
['155844', '0.03', '-590.92', '-5.20', '0.00', '19.74', '-100.00', '-0.50']
['155871', '0.03', '-596.44', '-5.52', '0.00', '20.44', '-100.00', '-0.50']
['155897', '0.03', '-601.80', '-5.36', '0.00', '20.44', '-100.00', '-0.50']
['155924', '0.03', '-607.25', '-5.44', '0.00', '18.86', '-96.81', '-0.50']
['155950', '0.03', '-612.53', '-5.28', '0.00', '17.06', '-87.78', '-0.50']
['155976', '0.03', '-617.81', '-5.28', '0.00', '18.71', '-96.05', '-0.50']
['156002', '0.03', '-623.17', '-5.36', '0.00', '19.42', '-99.58', '-0.50']
['156029', '0.03', '-628.70', '-5.52', '0.00', '18.12', '-93.09', '-0.50']
['156055', '0.03', '-634.06', '-5.36', '0.00', '19.42', '-99.59', '-0.50']
['156081', '0.03', '-639.26', '-5.20', '0.00', '19.37', '-99.36', '-0.50']
['156107', '0.03', '-644.54', '-5.28', '0.00', '20.11', '-100.00', '-0.50']
['156134', '0.03', '-650.07', '-5.52', '0.00', '20.17', '-100.00', '-0.50']
['156160', '0.03', '-655.51', '-5.44', '0.00', '20.87', '-100.00', '-0.50']
['156186', '0.03', '-660.87', '-5.36', '0.00', '20.34', '-100.00', '-0.50']
['156212', '0.03', '-666.23', '-5.36', '0.00', '20.73', '-100.00', '-0.50']
['156239', '0.03', '-671.84', '-5.61', '0.00', '21.04', '-100.00', '-0.50']
['156265', '0.03', '-677.20', '-5.36', '0.00', '20.84', '-100.00', '-0.50']
['156291', '0.03', '-682.48', '-5.28', '0.00', '21.25', '-100.00', '-0.50']
['156317', '0.03', '-687.85', '-5.36', '0.00', '22.05', '-100.00', '-0.50']
['156344', '0.03', '-693.45', '-5.61', '0.00', '22.19', '-100.00', '-0.50']
['156370', '0.03', '-698.81', '-5.36', '0.00', '21.34', '-100.00', '-0.50']
['156396', '0.03', '-704.10', '-5.28', '0.00', '20.58', '-100.00', '-0.50']
['156422', '0.03', '-709.46', '-5.36', '0.00', '21.39', '-100.00', '-0.50']
['156448', '0.03', '-714.90', '-5.44', '0.00', '21.50', '-100.00', '-0.50']
['156475', '0.03', '-720.51', '-5.61', '0.00', '22.10', '-100.00', '-0.50']
['156501', '0.03', '-725.87', '-5.36', '0.00', '22.66', '-100.00', '-0.50']
['156527', '0.03', '-731.31', '-5.44', '0.00', '21.51', '-100.00', '-0.50']
['156554', '0.03', '-736.92', '-5.61', '0.00', '20.97', '-100.00', '-0.50']
['156580', '0.03', '-742.28', '-5.36', '0.00', '20.49', '-100.00', '-0.50']
['156606', '0.03', '-747.56', '-5.28', '0.00', '20.06', '-100.00', '-0.50']
['156632', '0.03', '-753.01', '-5.44', '0.00', '18.11', '-93.05', '-0.50']
['156659', '0.03', '-758.53', '-5.52', '0.00', '19.15', '-98.24', '-0.50']
['156685', '0.03', '-763.98', '-5.44', '0.00', '18.91', '-97.05', '-0.50']
['156711', '0.03', '-769.42', '-5.44', '0.00', '18.71', '-96.05', '-0.50']
['156738', '0.03', '-775.03', '-5.61', '0.00', '16.84', '-86.71', '-0.50']
['156765', '0.03', '-780.63', '-5.61', '0.00', '17.21', '-88.56', '-0.50']
['156791', '0.03', '-785.91', '-5.28', '0.00', '17.89', '-91.93', '-0.50']
['156817', '0.03', '-791.36', '-5.44', '0.00', '18.75', '-96.25', '-0.50']
['156844', '0.03', '-796.80', '-5.44', '0.00', '19.67', '-100.00', '-0.50']
['156871', '0.03', '-802.24', '-5.44', '0.00', '20.43', '-100.00', '-0.50']
['156897', '0.03', '-807.69', '-5.44', '0.00', '20.14', '-100.00', '-0.50']
['156923', '0.03', '-813.05', '-5.36', '0.00', '20.71', '-100.00', '-0.50']
['156949', '0.03', '-818.57', '-5.52', '0.00', '21.65', '-100.00', '-0.50']
['156976', '0.03', '-824.02', '-5.44', '0.00', '22.00', '-100.00', '-0.50']
['157002', '0.03', '-829.38', '-5.36', '0.00', '22.22', '-100.00', '-0.50']
['157028', '0.03', '-834.82', '-5.44', '0.00', '22.40', '-100.00', '-0.50']
['157055', '0.03', '-840.51', '-5.69', '0.00', '21.58', '-100.00', '-0.50']
['157081', '0.03', '-845.87', '-5.36', '0.00', '22.34', '-100.00', '-0.50']
['157107', '0.03', '-851.15', '-5.28', '0.00', '22.46', '-100.00', '-0.50']
['157133', '0.03', '-856.60', '-5.44', '0.00', '22.67', '-100.00', '-0.50']
['157160', '0.03', '-862.20', '-5.61', '0.00', '22.20', '-100.00', '-0.50']
['157186', '0.03', '-867.65', '-5.44', '0.00', '22.55', '-100.00', '-0.50']
['157212', '0.03', '-873.09', '-5.44', '0.00', '23.37', '-100.00', '-0.50']
['157238', '0.03', '-878.54', '-5.44', '0.00', '23.17', '-100.00', '-0.50']
['157265', '0.03', '-884.14', '-5.61', '0.00', '22.45', '-100.00', '-0.50']
['157291', '0.03', '-889.59', '-5.44', '0.00', '22.40', '-100.00', '-0.50']
['157317', '0.03', '-894.87', '-5.28', '0.00', '23.31', '-100.00', '-0.50']
['157343', '0.03', '-900.39', '-5.52', '0.00', '24.69', '-100.00', '-0.50']
['157370', '0.03', '-905.83', '-5.44', '0.00', '23.91', '-100.00', '-0.50']
['157396', '0.03', '-911.20', '-5.36', '0.00', '24.12', '-100.00', '-0.50']
['157422', '0.03', '-916.72', '-5.52', '0.00', '24.69', '-100.00', '-0.50']
['157448', '0.03', '-922.08', '-5.36', '0.00', '24.07', '-100.00', '-0.50']
['157474', '0.03', '-927.37', '-5.28', '0.00', '23.83', '-100.00', '-0.50']
['157500', '0.03', '-932.81', '-5.44', '0.00', '24.07', '-100.00', '-0.50']
['157526', '0.03', '-938.25', '-5.44', '0.00', '22.40', '-100.00', '-0.50']
['157552', '0.03', '-943.78', '-5.52', '0.00', '22.90', '-100.00', '-0.50']
['157579', '0.03', '-949.38', '-5.61', '0.00', '22.84', '-100.00', '-0.50']
['157605', '0.03', '-954.83', '-5.44', '0.00', '22.91', '-100.00', '-0.50']
['157631', '0.03', '-960.35', '-5.52', '0.00', '23.15', '-100.00', '-0.50']
['157658', '0.03', '-965.96', '-5.61', '0.00', '22.63', '-100.00', '-0.50']
